Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),103.1,49671,0,14415,895,11577,174,4417,38,81185,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",57.0,29192,0,7307,3794,670,0,542,-23,41482,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,25.0,31461,0,8225,3756,1275,0,781,0,45499,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 6,22.6,33531,0,9745,4194,3444,0,1567,0,52482,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,26.6,35571,0,10064,4475,3896,0,1499,0,55505,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),21.0,54722,0,21640,27716,1899,12059,7877,0,125913,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),76.6,46146,0,11514,94,3766,0,2033,23,63577,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
46 - Jurister/økonomer,Vicedirektør,LR 38 (m.åremål),4.0,60679,0,26625,57570,0,15346,7359,0,167579,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),6.0,49671,0,12899,371,10429,0,1845,105,75319,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
49 - Magistre,Fuldmægtig,"AC basisløntrin 4, 2-årigt",3.5,29192,0,7525,3756,2064,0,0,0,42537,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),5.0,46146,0,13212,500,9385,360,1407,0,71009,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
240 - Kontorfunktionærer,Afdelingsleder,"Løngrp. 3, Hovedstad, Løntrin 2",11.8,32326,0,7748,48,4632,0,1655,1,46410,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",7.0,30623,0,6945,0,4684,0,714,3,42969,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
240 - Kontorfunktionærer,Studentermedhjælper,Trin 1,9.6,20706,0,3033,0,0,0,350,0,24090,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.23.01 - Finanstilsynet,Andet
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),4.7,46146,0,11201,0,17833,376,213,0,75770,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.25.03 - Udbytte fra Nordsøfonden,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),3.8,46146,0,11004,144,16843,0,0,156,74293,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.25.03 - Udbytte fra Nordsøfonden,Andet
46 - Jurister/økonomer,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),4.0,52706,0,9685,0,2773,0,2266,0,67430,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),11.0,49671,0,9595,123,5157,0,1099,47,65692,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,14.0,35571,0,7201,4706,2036,0,467,0,49980,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),6.0,54722,0,12742,9076,0,9560,2813,0,88913,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),14.0,46146,0,8419,28,1900,0,400,0,56893,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
54 - Maskinmestre,Maskinmester,Trin 1,7.0,32863,0,7266,0,8507,0,417,0,49053,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
54 - Maskinmestre,Skibsinspektør,Trin 1,5.0,32863,0,7249,66,8247,0,333,0,48758,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
93 - Særligt aflønnede,Konsulent,Trin 0,20.0,42761,0,7711,1400,0,0,613,1327,53811,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
93 - Særligt aflønnede,Skibsinspektør,Trin 0,12.0,41400,0,7644,2716,0,0,625,0,52384,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",15.8,29697,0,5183,31,3622,0,352,20,38906,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",10.0,28179,0,4694,24,1769,0,215,28,34910,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
251 - Sygeplejersker,Instruktionssygepl.,Trin 1,4.0,31790,0,6153,0,691,0,236,0,38870,"2025, 1. kvt.",§8 - Erhvervsministeriet,§8.71.01 - Søfartsstyrelsen,Styrelse
201 - Tjenestemænd,Driftsleder,Trin 0,6.8,36875,0,6005,6769,0,0,0,2350,52000,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Driftsleder,Trin 3,12.0,37697,0,5961,9008,208,0,0,3292,56167,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Driftsleder,Trin 4,8.0,35459,0,5525,7432,0,0,0,1789,50207,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Overassistent,Trin 5,26.2,30399,0,4525,3615,0,0,747,1546,40833,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Overtrafikkontrollør,Trin 0,6.0,35546,0,5816,8245,0,0,104,770,50481,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Overtrafikkontrollør,Trin 4,30.8,35336,0,5494,4536,0,0,212,324,45903,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Rejsebureaukonsulent,Trin 4,3.7,33902,0,5240,2613,0,0,638,132,42524,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 0,8.0,42676,0,7042,7074,0,0,0,118,56909,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 1,40.0,44765,0,7013,11505,0,66,152,237,63740,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 2,18.0,39545,0,6238,6268,0,0,0,405,52456,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 3,21.0,38181,0,6052,5098,0,0,0,296,49626,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Trafikkontrollør,Trin 4,14.9,33280,0,4728,3068,0,0,694,1613,43382,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivfører,Trin 3,250.3,33707,0,6424,1546,8932,0,179,3853,54641,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivfører (K),Trin 3,61.6,35625,0,7459,1967,9014,2936,0,4296,61297,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivfører (Ks),Trin 3,25.0,35625,0,7391,1615,9065,2640,513,4660,61511,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivinstruktør,Trin 1,5.0,35947,0,8104,3852,12487,0,0,1004,61394,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivinstruktør,Trin 3,36.0,38201,0,8772,3816,13439,0,326,1825,66378,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Rangerformand,Trin 3,8.0,28339,0,6083,2255,7105,0,0,3226,47007,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Rangerformand (A),Trin 3,5.0,28339,0,6756,3189,9643,1126,0,4742,53795,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Stationsbetjent,Trin 3,37.7,28339,0,5805,2542,5045,0,49,1325,43105,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Stationsbetjent (A),Trin 3,34.0,28339,0,6534,3865,7719,1020,46,5880,53402,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",stationsbetjent (holdleder),Trin 3,11.0,28339,0,6311,2930,8084,227,157,2127,48175,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Stationsbetjent (holdleder) (A),Trin 3,11.0,28339,0,6583,2924,9922,256,0,5721,53744,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",S-Togsrevisor,Trin 3,10.3,30340,0,6393,1461,10454,0,0,3741,52390,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Togfører,Trin 3,99.9,30341,0,6179,1370,9039,1085,0,4250,52264,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Togfører (praktik indøver),Trin 3,19.3,30341,0,6791,1504,11872,1126,0,3752,55385,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Toginstruktør,Trin 3,16.8,38201,0,8338,3690,10967,0,0,2636,63832,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Togpersonaleleder,Trin 3,3.0,30341,0,7073,3436,13106,0,0,2731,56686,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.61 - DSB Koncern,Andet
201 - Tjenestemænd,Overassistent,Trin 5,6.8,30004,0,4530,1338,0,0,0,1538,37409,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
201 - Tjenestemænd,Overtrafikkontrollør,Trin 4,5.0,35070,0,6013,3615,0,0,1342,698,46738,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 0,5.0,40510,0,6913,11629,0,0,767,1510,61328,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
201 - Tjenestemænd,Trafikinspektør,Trin 3,5.0,37834,0,5981,10595,0,0,0,5840,60250,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivfører,Trin 3,17.7,33707,0,6285,1716,7849,0,3874,3020,56452,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivfører (K),Trin 3,4.0,35625,0,6706,1733,9492,660,4490,3533,62239,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Lokomotivinstruktør,Trin 3,5.0,38201,0,7743,15217,7264,1427,1653,2590,74094,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Rangerformand,Trin 3,5.0,28339,0,5746,3361,6910,800,0,2940,48095,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Rangermester,Trin 3,3.0,32861,0,6679,11818,3391,667,0,5013,60428,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
"9801 - DSB, DJ-tjenestemænd ny løn",Stationsbetjent,Trin 3,14.0,28339,0,5686,2634,3645,429,38,3333,44102,"2025, 1. kvt.",§88 - Udenfor finansloven,§88.28.63 - Udlånte tjenestemænd,Andet
46 - Jurister/økonomer,Afdelingschef,LR 39 (m.åremål),5.0,81593,0,19548,791,12866,17906,8704,0,141408,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),73.2,49561,131,10044,540,7350,322,2977,64,70990,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",44.5,29089,0,5692,3713,427,0,805,0,39726,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,7.9,31461,0,6408,3756,1695,0,1581,0,44900,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 6,15.0,33531,0,6880,4253,2435,0,1306,0,48404,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,11.2,35570,0,7842,4340,3346,0,1156,0,52255,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),23.0,54722,0,13672,0,12450,11622,6281,0,98747,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),51.4,46146,0,8412,590,1295,0,2012,0,58455,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),4.0,49671,0,8983,0,2956,0,2917,0,64526,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),6.0,46146,0,8411,0,1884,0,2569,0,59011,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
240 - Kontorfunktionærer,Sekretær,"Løngrp. 2, Hovedstad, Sats II",4.0,29252,0,5555,0,6459,0,833,14,42113,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
240 - Kontorfunktionærer,Studerende,Trin 1,5.1,20417,0,3108,0,0,0,0,2,23528,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.01 - Departementet,Departement
46 - Jurister/økonomer,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),4.0,52706,0,10390,116,6779,0,4167,0,74157,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),74.5,49766,64,9457,151,4014,0,1482,29,64963,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",29.7,29042,0,5655,3747,422,0,196,0,39061,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,21.0,31461,0,6109,3781,341,0,179,0,41872,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 6,24.0,33531,0,6680,4288,1240,0,677,0,46417,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,104.6,35571,0,7361,5204,2394,0,677,11,51217,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),17.0,54722,0,12534,0,7705,9711,4265,0,88936,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Kontorchef,LR 37 (u.åremål),8.0,54722,0,12619,376,17539,0,5573,0,90829,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Retsformand,LR 38 (m.åremål),4.0,60679,0,14375,331,9716,12181,5833,336,103452,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),81.4,46146,0,8366,0,1812,0,1151,0,57475,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Assistent,"Løngrp. 2, Provins, Sats I",3.8,26317,0,4198,0,281,0,328,5,31129,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Fagkonsulent,"Løngrp. 3, Provins, Løntrin 3",4.0,35143,0,5724,74,1620,0,1042,76,43679,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Hovedstad, Løntrin 2",5.5,32326,0,5429,35,2468,0,304,9,40572,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Konsulent,"Løngrp. 3, Provins, Løntrin 2",8.0,31790,0,5689,36,4783,0,521,22,42841,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",7.9,30623,0,5047,0,1689,0,631,11,38002,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",12.4,29669,0,4784,0,963,0,370,11,35797,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",9.5,28179,0,4903,0,3122,0,611,7,36823,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Specialkonsulent,"Løngrp. 3, Hovedstad, Løntrin 4",5.8,37826,0,7129,0,6985,0,1219,17,53176,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
240 - Kontorfunktionærer,Studentermedhjælper,Trin 1,7.1,20514,0,2925,136,0,0,0,4,23578,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
243 - Tjenestemænd,Fagkonsulent,Trin 2,3.9,38427,0,7210,182,6210,0,1267,130,53426,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
257 - Fuldmægtige m.fl.,Chefkonsulent,Trin 2,7.0,49671,0,9613,58,1974,0,1905,82,63303,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
257 - Fuldmægtige m.fl.,Fuldmægtig,Trin 3,5.1,29191,0,6953,4319,1832,0,817,12,43125,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.02 - Skatteankestyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),4.0,49670,0,11159,0,14428,0,625,0,75882,"2025, 1. kvt.",§9 - Skatteministeriet,§9.11.03 - Tilsynet med told- og skatteforvaltningens it-område,Andet
22 - Civiløkonomer,Chefkonsulent,LR 36 (u.åremål),48.8,49147,601,9295,76,3376,0,1805,40,64341,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",10.9,29192,0,5890,3952,786,0,990,0,40810,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Fuldmægtig,AC basisløntrin 5,9.0,31461,0,6352,4052,1566,0,1231,1,44664,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Fuldmægtig,AC basisløntrin 6,12.7,33173,384,6645,4242,1010,0,631,0,46086,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Fuldmægtig,AC basisløntrin 7,136.0,33960,0,7229,5521,2702,177,794,16,50400,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Funktionsleder,LR 36 (pers.ledelse u.åremål),9.0,52706,0,10030,102,4688,0,4815,55,72395,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
22 - Civiløkonomer,Specialkonsulent,LR 35 (u.åremål),64.0,45932,220,8381,49,1218,78,1254,44,57176,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
39 - Erhvervss.kandidater,Chefkonsulent,LR 36 (u.åremål),4.0,49671,0,9222,0,3104,0,1875,0,63872,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
39 - Erhvervss.kandidater,Fuldmægtig,"AC basisløntrin 4, 2-årigt",4.0,29192,0,5764,3889,517,0,521,0,39883,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
39 - Erhvervss.kandidater,Fuldmægtig,AC basisløntrin 6,4.0,33531,0,6787,5012,1334,0,938,0,47602,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
39 - Erhvervss.kandidater,Fuldmægtig,AC basisløntrin 8,8.8,35571,0,7635,5065,3284,0,1089,0,52643,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
39 - Erhvervss.kandidater,Specialkonsulent,LR 35 (u.åremål),13.4,46146,0,8387,0,1642,0,543,0,56718,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
44 - Ingeniører,Chefkonsulent,LR 36 (u.åremål),11.5,49671,0,9381,16,4029,0,1731,22,64850,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
44 - Ingeniører,Fuldmægtig,"AC basisløntrin 4, 2-årigt",6.0,29192,0,5725,3756,385,0,139,0,39197,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),6.0,46146,0,8596,134,2833,0,278,75,58062,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
46 - Jurister/økonomer,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),28.0,52706,0,9961,18,2529,1785,1750,20,68768,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),340.0,49228,483,9431,96,3798,112,1330,38,64516,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",140.4,29089,28,5692,3736,315,36,158,0,39054,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,119.9,31365,99,6227,3805,975,42,569,0,43081,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 6,144.0,33468,67,6798,4398,1675,69,873,3,47350,"2025, 1. kvt.",§9 - Skatteministeriet,§9.31.01 - Skattestyrelsen,Styrelse
